RX,STIOCPMV,Index,Date,Time,FREQ[MHz],SINGLE[kHz],CRS_UF[kHz],CLR_LF[kHz],LEVEL[dBm],AM-MOD./90Hz[%],AM-MOD./150Hz[%],FREQ_90[Hz],FREQ_150[Hz],DDM(90-150)[1],SDM[%],PHI-90/150[°],ID-MOD.[%],ID-F.[Hz],ID-CODE,ID-Per.[s],Last_ID[s],DotLen[ms],DashLen[ms],DotDashGap[ms],Lettergap[ms],LEV_CLR_LF[dBm],LEV_CRS_UF[dBm],AM-MOD_CLR_LF/90Hz[%],AM-MOD_CLR_LF/150Hz[%],FREQ_90_CLR_LF[Hz],FREQ_150_CLR_LF[Hz],DDM_CLR_LF(90-150)[1],SDM_CLR_LF[%],PHI-90/150_CLR_LF[°],AM-MOD_CRS_UF/90Hz[%],AM-MOD_CRS_UF/150Hz[%],FREQ_90_CRS_UF[Hz],FREQ_150_CRS_UF[Hz],DDM_CRS_UF(90-150)[1],SDM_CRS_UF[%],PHI-90/150_CRS_UF[°],PHI-90/90[°],PHI-150/150[°],ResFM90[Hz],ResFM150[Hz],K2/90Hz[%],K2/150Hz[%],K3/90Hz[%],K3/150Hz[%],K4/90Hz[%],K4/150Hz[%],THD/90Hz[%],THD/150Hz[%],AM240[%],GPS_lat.,GPS_long.,GPS_alt[m],GPS_speed[km/h],GPS_date,GPS_time,GPS_Sat,GPS_Status,GPS_Fix,GPS_HDOP,GPS_VDOP,GPS_Und.[m],Temp[°C],MeasTime[ms],MeasMode,LOC_GP,ATT.MODE,DemodOffset_1F[kHz],DemodOffset_CRS[kHz],DemodOffset_CLR[kHz],Autotune_1F,Autotune_CRS,Autotune_CLR,IFBW_Man_WIDE,IFBW_Man_UCLC,BaseBand_Lev[V],BaseBand_DC[V],TrigCounter,I/Q_Position,I/Q_Samples,x
1,  I    V,139,23.07.2024,16:49:25.342,110.7000,0.0466,-.----,-.----,-80.38,15.62,23.53,90.00,150.00,-76.6,39.14,1.46,1.89,-.-,----,-.--,-.--,-.-,-.-,-.-,-.-,-.--,-.--,-.--,-.--,-.--,-.--,-.-,-.--,0.00,-.--,-.--,-.--,-.--,-.-,-.--,0.00,-.--,-.--,15.75,10.39,0.67,1.61,0.56,0.73,0.64,0.94,7.77,8.81,0.77,06 59.49507238' S,107 33.96978289' E,680.70,1.53,23.07.2024,09:50:11.983,7,OK,GPS,0.91,1.68,1.60,55,500,WIDE,LLZ,Auto:Low Noise,-.-,-.-,-.-,FIXED,OFF,OFF,25KHZ,3KHZ,-.---,-.---,0,-,0,
1,  I    V,140,23.07.2024,16:49:25.842,110.7000,0.0466,-.----,-.----,-80.27,15.50,24.04,89.99,149.99,-82.7,39.53,2.06,1.87,-.-,----,-.--,-.--,-.-,-.-,-.-,-.-,-.--,-.--,-.--,-.--,-.--,-.--,-.-,-.--,0.00,-.--,-.--,-.--,-.--,-.-,-.--,0.00,-.--,-.--,15.33,9.79,0.68,1.14,0.51,0.90,0.57,0.79,7.22,7.25,0.68,06 59.49512102' S,107 33.96989068' E,680.30,1.09,23.07.2024,09:50:12.483,7,OK,GPS,0.91,1.68,1.60,55,500,WIDE,LLZ,Auto:Low Noise,-.-,-.-,-.-,FIXED,OFF,OFF,25KHZ,3KHZ,-.---,-.---,0,-,0,
1,  I   MV,141,23.07.2024,16:49:26.342,110.7000,0.0466,-.----,-.----,-80.24,15.08,24.05,89.97,150.01,-86.8,39.12,0.22,1.81,-.-,----,-.--,-.--,-.-,-.-,-.-,-.-,-.--,-.--,-.--,-.--,-.--,-.--,-.-,-.--,0.00,-.--,-.--,-.--,-.--,-.-,-.--,0.00,-.--,-.--,15.53,10.19,0.73,1.30,0.49,0.95,0.54,0.63,7.58,7.44,0.55,06 59.49509102' S,107 33.96987068' E,680.20,0.97,23.07.2024,09:50:12.983,7,OK,GPS,0.91,1.68,1.60,55,500,WIDE,LLZ,Auto:Low Noise,-.-,-.-,-.-,FIXED,OFF,OFF,25KHZ,3KHZ,-.---,-.---,0,-,0,
1,  I   MV,142,23.07.2024,16:49:26.842,110.7000,0.0466,-.----,-.----,-80.22,14.91,24.16,90.02,149.99,-89.5,39.06,0.83,1.83,-.-,----,-.--,-.--,-.-,-.-,-.-,-.-,-.--,-.--,-.--,-.--,-.--,-.--,-.-,-.--,0.00,-.--,-.--,-.--,-.--,-.-,-.--,0.00,-.--,-.--,15.33,9.54,0.64,1.32,0.50,0.92,0.73,0.65,8.05,7.79,0.61,06 59.49519449' S,107 33.96961340' E,680.25,0.69,23.07.2024,09:50:13.483,7,OK,GPS,0.91,1.68,1.60,55,500,WIDE,LLZ,Auto:Low Noise,-.-,-.-,-.-,FIXED,OFF,OFF,25KHZ,3KHZ,-.---,-.---,0,-,0,
1,  I    V,143,23.07.2024,16:49:27.342,110.7000,0.0466,-.----,-.----,-80.23,14.93,24.46,89.99,149.99,-92.2,39.38,0.21,1.92,-.-,----,-.--,-.--,-.-,-.-,-.-,-.-,-.--,-.--,-.--,-.--,-.--,-.--,-.-,-.--,0.00,-.--,-.--,-.--,-.--,-.-,-.--,0.00,-.--,-.--,15.28,9.98,0.63,1.16,0.59,0.62,0.68,0.72,7.89,6.53,0.71,06 59.49520949' S,107 33.96951340' E,680.20,0.51,23.07.2024,09:50:13.983,7,OK,GPS,0.91,1.68,1.60,56,500,WIDE,LLZ,Auto:Low Noise,-.-,-.-,-.-,FIXED,OFF,OFF,25KHZ,3KHZ,-.---,-.---,0,-,0,
1,  I    V,144,23.07.2024,16:49:27.842,110.7000,0.0466,-.----,-.----,-80.25,14.88,24.67,89.98,149.99,-94.8,39.55,-0.71,1.87,-.-,----,-.--,-.--,-.-,-.-,-.-,-.-,-.--,-.--,-.--,-.--,-.--,-.--,-.-,-.--,0.00,-.--,-.--,-.--,-.--,-.-,-.--,0.00,-.--,-.--,15.40,10.01,0.77,1.24,0.45,0.79,0.64,0.70,7.87,6.93,0.63,06 59.49513551' S,107 33.96959136' E,679.86,0.81,23.07.2024,09:50:14.483,7,OK,GPS,0.91,1.68,1.60,56,500,WIDE,LLZ,Auto:Low Noise,-.-,-.-,-.-,FIXED,OFF,OFF,25KHZ,3KHZ,-.---,-.---,0,-,0,
1,  I    V,145,23.07.2024,16:49:28.342,110.7000,0.0466,-.----,-.----,-80.35,14.50,25.04,90.01,150.02,-101.9,39.54,1.08,1.63,-.-,----,-.--,-.--,-.-,-.-,-.-,-.-,-.--,-.--,-.--,-.--,-.--,-.--,-.-,-.--,0.00,-.--,-.--,-.--,-.--,-.-,-.--,0.00,-.--,-.--,15.32,9.85,0.73,1.38,0.52,0.80,0.62,0.89,8.11,7.83,0.49,06 59.49512051' S,107 33.96955136' E,679.71,0.80,23.07.2024,09:50:14.983,7,OK,GPS,0.91,1.68,1.60,56,500,WIDE,LLZ,Auto:Low Noise,-.-,-.-,-.-,FIXED,OFF,OFF,25KHZ,3KHZ,-.---,-.---,0,-,0,
1,  I    V,146,23.07.2024,16:49:28.842,110.7000,0.0467,-.----,-.----,-80.40,14.27,25.57,89.98,150.00,-109.4,39.84,-1.28,1.83,-.-,----,-.--,-.--,-.-,-.-,-.-,-.-,-.--,-.--,-.--,-.--,-.--,-.--,-.-,-.--,0.00,-.--,-.--,-.--,-.--,-.-,-.--,0.00,-.--,-.--,15.39,9.83,0.53,1.29,0.60,0.59,0.66,0.75,7.91,6.62,0.76,06 59.49510551' S,107 33.96949653' E,679.70,0.84,23.07.2024,09:50:15.483,7,OK,GPS,0.91,1.68,1.60,56,500,WIDE,LLZ,Auto:Low Noise,-.-,-.-,-.-,FIXED,OFF,OFF,25KHZ,3KHZ,-.---,-.---,0,-,0,
1,  I    V,147,23.07.2024,16:49:29.342,110.7000,0.0466,-.----,-.----,-80.66,14.00,25.82,89.98,150.00,-114.4,39.82,-1.34,1.67,-.-,----,-.--,-.--,-.-,-.-,-.-,-.-,-.--,-.--,-.--,-.--,-.--,-.--,-.-,-.--,0.00,-.--,-.--,-.--,-.--,-.-,-.--,0.00,-.--,-.--,15.52,10.26,0.55,1.31,0.47,0.73,0.62,0.63,7.65,6.65,0.61,06 59.49509051' S,107 33.96945153' E,679.60,0.84,23.07.2024,09:50:15.983,7,OK,GPS,0.91,1.68,1.60,55,500,WIDE,LLZ,Auto:Low Noise,-.-,-.-,-.-,FIXED,OFF,OFF,25KHZ,3KHZ,-.---,-.---,0,-,0,
1,  I    V,148,23.07.2024,16:49:29.842,110.7000,0.0466,-.----,-.----,-80.66,13.86,26.18,90.00,150.00,-119.2,40.03,0.51,1.59,-.-,----,-.--,-.--,-.-,-.-,-.-,-.-,-.--,-.--,-.--,-.--,-.--,-.--,-.-,-.--,0.00,-.--,-.--,-.--,-.--,-.-,-.--,0.00,-.--,-.--,16.05,10.76,0.58,1.20,0.62,0.66,0.72,0.58,9.10,5.99,0.62,06 59.49541660' S,107 33.96918408' E,680.39,0.20,23.07.2024,09:50:16.483,7,OK,GPS,0.91,1.68,1.60,55,500,WIDE,LLZ,Auto:Low Noise,-.-,-.-,-.-,FIXED,OFF,OFF,25KHZ,3KHZ,-.---,-.---,0,-,0,
1,  I    V,149,23.07.2024,16:49:30.342,110.7000,0.0466,-.----,-.----,-80.72,13.31,26.27,90.00,150.00,-125.4,39.58,-1.23,1.75,-.-,----,-.--,-.--,-.-,-.-,-.-,-.-,-.--,-.--,-.--,-.--,-.--,-.--,-.-,-.--,0.00,-.--,-.--,-.--,-.--,-.-,-.--,0.00,-.--,-.--,15.78,10.38,0.54,1.50,0.44,0.65,0.62,0.87,7.42,7.37,0.62,06 59.49551660' S,107 33.96906408' E,680.59,-0.01,23.07.2024,09:50:16.983,7,OK,GPS,0.91,1.68,1.60,55,500,WIDE,LLZ,Auto:Low Noise,-.-,-.-,-.-,FIXED,OFF,OFF,25KHZ,3KHZ,-.---,-.---,0,-,0,
1,  I   MV,150,23.07.2024,16:49:30.842,110.7000,0.0466,-.----,-.----,-80.79,13.10,26.39,90.00,150.00,-128.6,39.49,0.89,1.72,-.-,----,-.--,-.--,-.-,-.-,-.-,-.-,-.--,-.--,-.--,-.--,-.--,-.--,-.-,-.--,0.00,-.--,-.--,-.--,-.--,-.-,-.--,0.00,-.--,-.--,15.70,10.56,0.59,1.16,0.52,0.75,0.65,0.87,8.79,6.66,0.54,06 59.49517170' S,107 33.96931483' E,680.20,0.27,23.07.2024,09:50:17.483,7,OK,GPS,0.91,1.68,1.60,55,500,WIDE,LLZ,Auto:Low Noise,-.-,-.-,-.-,FIXED,OFF,OFF,25KHZ,3KHZ,-.---,-.---,0,-,0,
1,  I    V,151,23.07.2024,16:49:31.342,110.7000,0.0466,-.----,-.----,-80.93,13.15,26.75,90.02,150.00,-131.6,39.90,1.26,1.79,-.-,----,-.--,-.--,-.-,-.-,-.-,-.-,-.--,-.--,-.--,-.--,-.--,-.--,-.-,-.--,0.00,-.--,-.--,-.--,-.--,-.-,-.--,0.00,-.--,-.--,16.14,10.82,0.52,1.02,0.62,0.67,0.56,0.66,8.60,5.51,0.58,06 59.49512170' S,107 33.96931983' E,680.20,0.23,23.07.2024,09:50:17.983,7,OK,GPS,0.91,1.68,1.60,56,500,WIDE,LLZ,Auto:Low Noise,-.-,-.-,-.-,FIXED,OFF,OFF,25KHZ,3KHZ,-.---,-.---,0,-,0,
1,  I    V,152,23.07.2024,16:49:31.842,110.7000,0.0467,-.----,-.----,-80.94,12.81,26.62,90.01,150.01,-133.6,39.43,-1.36,1.59,-.-,----,-.--,-.--,-.-,-.-,-.-,-.-,-.--,-.--,-.--,-.--,-.--,-.--,-.-,-.--,0.00,-.--,-.--,-.--,-.--,-.-,-.--,0.00,-.--,-.--,15.99,10.71,0.61,1.28,0.55,0.68,0.46,0.77,8.04,6.48,0.66,06 59.49566490' S,107 33.96947313' E,679.90,0.89,23.07.2024,09:50:18.483,7,OK,GPS,0.91,1.68,1.60,56,500,WIDE,LLZ,Auto:Low Noise,-.-,-.-,-.-,FIXED,OFF,OFF,25KHZ,3KHZ,-.---,-.---,0,-,0,
1,  I    V,153,23.07.2024,16:49:32.342,110.7000,0.0466,-.----,-.----,-80.95,12.67,26.92,90.00,149.99,-137.9,39.59,0.02,1.58,-.-,----,-.--,-.--,-.-,-.-,-.-,-.-,-.--,-.--,-.--,-.--,-.--,-.--,-.-,-.--,0.00,-.--,-.--,-.--,-.--,-.-,-.--,0.00,-.--,-.--,16.11,11.08,0.71,1.07,0.56,0.80,0.50,0.98,9.44,6.44,0.84,06 59.49581490' S,107 33.96952813' E,679.80,1.08,23.07.2024,09:50:18.983,7,OK,GPS,0.91,1.68,1.60,56,500,WIDE,LLZ,Auto:Low Noise,-.-,-.-,-.-,FIXED,OFF,OFF,25KHZ,3KHZ,-.---,-.---,0,-,0,
1,  I    V,154,23.07.2024,16:49:32.842,110.7000,0.0448,-.----,-.----,-81.89,14.62,26.93,93.84,150.00,-119.1,41.55,-1.41,1.91,-.-,----,-.--,-.--,-.-,-.-,-.-,-.-,-.--,-.--,-.--,-.--,-.--,-.--,-.-,-.--,0.00,-.--,-.--,-.--,-.--,-.-,-.--,0.00,-.--,-.--,15.68,14.56,1.05,0.86,0.59,0.79,0.65,0.80,15.06,5.79,1.75,06 59.49560898' S,107 33.96933102' E,680.15,0.70,23.07.2024,09:50:19.483,7,OK,GPS,0.91,1.68,1.60,56,500,WIDE,LLZ,Auto:Low Noise,-.-,-.-,-.-,FIXED,OFF,OFF,25KHZ,3KHZ,-.---,-.---,0,-,0,
1,  I   MV,155,23.07.2024,16:49:33.342,110.7000,0.0486,-.----,-.----,-80.78,14.95,26.82,94.16,150.00,-114.9,41.77,-59.69,2.24,-.-,----,-.--,-.--,-.-,-.-,-.-,-.-,-.--,-.--,-.--,-.--,-.--,-.--,-.-,-.--,0.00,-.--,-.--,-.--,-.--,-.-,-.--,0.00,-.--,-.--,15.74,19.17,0.86,1.72,0.59,0.76,0.70,0.54,12.34,7.73,1.38,06 59.49563898' S,107 33.96930102' E,680.20,0.70,23.07.2024,09:50:19.983,7,OK,GPS,0.91,1.68,1.60,55,500,WIDE,LLZ,Auto:Low Noise,-.-,-.-,-.-,FIXED,OFF,OFF,25KHZ,3KHZ,-.---,-.---,0,-,0,
1,  I    V,156,23.07.2024,16:49:33.842,110.7000,0.0465,-.----,-.----,-79.27,12.75,26.97,90.03,150.00,-137.6,39.71,-1.88,1.50,-.-,----,-.--,-.--,-.-,-.-,-.-,-.-,-.--,-.--,-.--,-.--,-.--,-.--,-.-,-.--,0.00,-.--,-.--,-.--,-.--,-.-,-.--,0.00,-.--,-.--,9.97,8.37,0.74,1.46,0.40,0.70,0.84,0.66,10.50,6.70,0.85,06 59.49552068' S,107 33.96934517' E,680.40,0.43,23.07.2024,09:50:20.483,7,OK,GPS,0.91,1.68,1.60,55,500,WIDE,LLZ,Auto:Low Noise,-.-,-.-,-.-,FIXED,OFF,OFF,25KHZ,3KHZ,-.---,-.---,0,-,0,
1,  I    V,157,23.07.2024,16:49:34.342,110.7000,0.0468,-.----,-.----,-77.41,12.90,26.92,90.00,150.00,-135.6,39.82,0.68,1.30,-.-,----,-.--,-.--,-.-,-.-,-.-,-.-,-.--,-.--,-.--,-.--,-.--,-.--,-.-,-.--,0.00,-.--,-.--,-.--,-.--,-.-,-.--,0.00,-.--,-.--,10.52,9.11,0.45,0.73,0.38,0.40,0.43,0.51,6.48,3.80,0.67,06 59.49550068' S,107 33.96934017' E,680.50,0.33,23.07.2024,09:50:20.983,7,OK,GPS,0.91,1.68,1.60,55,500,WIDE,LLZ,Auto:Low Noise,-.-,-.-,-.-,FIXED,OFF,OFF,25KHZ,3KHZ,-.---,-.---,0,-,0,
1,  I    V,158,23.07.2024,16:49:34.842,110.7000,0.0466,-.----,-.----,-78.44,12.84,26.73,90.03,150.00,-134.4,39.57,0.47,1.41,-.-,----,-.--,-.--,-.-,-.-,-.-,-.-,-.--,-.--,-.--,-.--,-.--,-.--,-.-,-.--,0.00,-.--,-.--,-.--,-.--,-.-,-.--,0.00,-.--,-.--,8.99,8.20,0.45,0.92,0.30,0.71,0.50,0.47,6.43,4.98,0.54,06 59.49525823' S,107 33.96976524' E,680.89,0.97,23.07.2024,09:50:21.483,7,OK,GPS,0.91,1.68,1.60,55,500,WIDE,LLZ,Auto:Low Noise,-.-,-.-,-.-,FIXED,OFF,OFF,25KHZ,3KHZ,-.---,-.---,0,-,0,
1,  I    V,159,23.07.2024,16:49:35.342,110.7000,0.0507,-.----,-.----,-84.18,13.50,26.15,90.03,150.01,-122.4,39.65,57.68,2.08,-.-,----,-.--,-.--,-.-,-.-,-.-,-.-,-.--,-.--,-.--,-.--,-.--,-.--,-.-,-.--,0.00,-.--,-.--,-.--,-.--,-.-,-.--,0.00,-.--,-.--,25.02,28.40,1.21,2.45,1.05,1.14,0.89,1.05,17.98,11.46,1.00,06 59.49516323' S,107 33.96990524' E,681.09,1.13,23.07.2024,09:50:21.983,7,OK,GPS,0.91,1.68,1.60,55,500,WIDE,LLZ,Auto:Low Noise+,-.-,-.-,-.-,FIXED,OFF,OFF,25KHZ,3KHZ,-.---,-.---,0,-,0,
1,  I    V,160,23.07.2024,16:49:35.842,110.7000,0.0465,-.----,-.----,-79.27,12.72,27.07,90.01,150.00,-138.9,39.78,-2.12,2.16,-.-,----,-.--,-.--,-.-,-.-,-.-,-.-,-.--,-.--,-.--,-.--,-.--,-.--,-.-,-.--,0.00,-.--,-.--,-.--,-.--,-.-,-.--,0.00,-.--,-.--,13.88,12.03,0.43,0.58,0.49,0.58,0.62,0.56,8.07,3.95,0.48,06 59.49527585' S,107 33.96982279' E,681.00,1.16,23.07.2024,09:50:22.483,7,OK,GPS,0.91,1.68,1.60,56,500,WIDE,LLZ,Auto:Low Noise+,-.-,-.-,-.-,FIXED,OFF,OFF,25KHZ,3KHZ,-.---,-.---,0,-,0,
1,  I    V,161,23.07.2024,16:49:36.342,110.7000,0.0466,-.----,-.----,-79.12,12.88,27.05,89.95,150.00,-137.1,39.94,0.11,1.38,-.-,----,-.--,-.--,-.-,-.-,-.-,-.-,-.--,-.--,-.--,-.--,-.--,-.--,-.-,-.--,0.00,-.--,-.--,-.--,-.--,-.-,-.--,0.00,-.--,-.--,7.85,8.88,0.49,0.77,0.42,0.63,0.64,0.67,7.67,4.63,0.50,06 59.49525085' S,107 33.96988779' E,681.10,1.27,23.07.2024,09:50:22.983,7,OK,GPS,0.91,1.68,1.60,56,500,WIDE,LLZ,Auto:Low Noise+,-.-,-.-,-.-,FIXED,OFF,OFF,25KHZ,3KHZ,-.---,-.---,0,-,0,
1,  I    V,162,23.07.2024,16:49:36.842,110.7000,0.0467,-.----,-.----,-83.25,12.53,26.67,90.04,149.99,-136.8,39.20,0.43,2.46,-.-,----,-.--,-.--,-.-,-.-,-.-,-.-,-.--,-.--,-.--,-.--,-.--,-.--,-.-,-.--,0.00,-.--,-.--,-.--,-.--,-.-,-.--,0.00,-.--,-.--,12.85,12.72,0.78,1.87,0.65,1.00,0.94,1.32,12.18,9.81,0.65,06 59.49513687' S,107 33.97013075' E,681.05,1.36,23.07.2024,09:50:23.483,7,OK,GPS,0.91,1.68,1.60,56,500,WIDE,LLZ,Auto:Low Noise+,-.-,-.-,-.-,FIXED,OFF,OFF,25KHZ,3KHZ,-.---,-.---,0,-,0,
1,  I    V,163,23.07.2024,16:49:37.342,110.7000,0.0481,-.----,-.----,-84.25,12.57,26.44,90.03,149.99,-134.3,39.01,-0.72,2.71,-.-,----,-.--,-.--,-.-,-.-,-.-,-.-,-.--,-.--,-.--,-.--,-.--,-.--,-.-,-.--,0.00,-.--,-.--,-.--,-.--,-.-,-.--,0.00,-.--,-.--,19.85,18.38,0.95,3.47,0.66,1.08,1.08,1.69,14.21,15.55,0.92,06 59.49508187' S,107 33.97025575' E,681.10,1.47,23.07.2024,09:50:23.983,7,OK,GPS,0.91,1.68,1.60,56,500,WIDE,LLZ,Auto:Low Noise+,-.-,-.-,-.-,FIXED,OFF,OFF,25KHZ,3KHZ,-.---,-.---,0,-,0,
1,  I    V,164,23.07.2024,16:49:37.842,110.7000,0.0461,-.----,-.----,-86.40,13.87,26.08,90.17,150.00,-118.2,39.95,-1.65,3.33,-.-,----,-.--,-.--,-.-,-.-,-.-,-.-,-.--,-.--,-.--,-.--,-.--,-.--,-.-,-.--,0.00,-.--,-.--,-.--,-.--,-.-,-.--,0.00,-.--,-.--,31.50,38.71,1.25,6.06,0.82,1.10,1.33,2.10,24.31,25.17,1.54,06 59.49508619' S,107 33.96972823' E,681.44,0.22,23.07.2024,09:50:24.483,7,OK,GPS,0.91,1.68,1.60,55,500,WIDE,LLZ,Auto:Low Noise+,-.-,-.-,-.-,FIXED,OFF,OFF,25KHZ,3KHZ,-.---,-.---,0,-,0,
1,  I   MV,165,23.07.2024,16:49:38.342,110.7000,0.0680,-.----,-.----,-88.08,13.74,26.66,94.01,150.00,-125.0,40.41,58.68,3.96,-.-,----,-.--,-.--,-.-,-.-,-.-,-.-,-.--,-.--,-.--,-.--,-.--,-.--,-.-,-.--,0.00,-.--,-.--,-.--,-.--,-.-,-.--,0.00,-.--,-.--,69.19,80.76,1.62,6.89,1.24,1.54,1.31,2.30,30.41,28.16,1.84,06 59.49505119' S,107 33.96963323' E,681.59,-0.12,23.07.2024,09:50:24.983,7,OK,GPS,0.91,1.68,1.60,55,500,WIDE,LLZ,Auto:Low Noise+,-.-,-.-,-.-,FIXED,OFF,OFF,25KHZ,3KHZ,-.---,-.---,0,-,0,
1,  I   MV,166,23.07.2024,16:49:38.842,110.7000,0.1103,-.----,-.----,-89.57,13.21,25.18,90.00,150.02,-115.9,38.39,-58.67,3.57,-.-,----,-.--,-.--,-.-,-.-,-.-,-.-,-.--,-.--,-.--,-.--,-.--,-.--,-.-,-.--,0.00,-.--,-.--,-.--,-.--,-.-,-.--,0.00,-.--,-.--,129.50,148.20,1.41,7.07,1.59,1.49,1.06,2.56,37.08,30.93,2.23,06 59.49547592' S,107 33.96950857' E,680.86,0.46,23.07.2024,09:50:25.483,7,OK,GPS,0.91,1.68,1.60,55,500,WIDE,LLZ,Auto:Low Noise+,-.-,-.-,-.-,FIXED,OFF,OFF,25KHZ,3KHZ,-.---,-.---,0,-,0,
1,  I    V,167,23.07.2024,16:49:39.342,110.7000,0.0826,-.----,-.----,-91.71,13.06,22.56,98.11,150.02,-91.9,35.62,0.99,4.92,-.-,----,-.--,-.--,-.-,-.-,-.-,-.-,-.--,-.--,-.--,-.--,-.--,-.--,-.-,-.--,0.00,-.--,-.--,-.--,-.--,-.-,-.--,0.00,-.--,-.--,192.14,218.45,2.38,8.13,1.41,1.65,1.75,3.10,48.36,40.17,2.68,06 59.49559592' S,107 33.96940357' E,680.71,0.43,23.07.2024,09:50:25.983,7,OK,GPS,0.91,1.68,1.60,55,500,WIDE,LLZ,Auto:Low Noise+,-.-,-.-,-.-,FIXED,OFF,OFF,25KHZ,3KHZ,-.---,-.---,0,-,0,
1,  I   MV,168,23.07.2024,16:49:39.842,110.7000,0.1062,-.----,-.----,-91.91,13.69,21.83,98.12,149.97,-78.8,35.52,3.97,6.26,-.-,----,-.--,-.--,-.-,-.-,-.-,-.-,-.--,-.--,-.--,-.--,-.--,-.--,-.-,-.--,0.00,-.--,-.--,-.--,-.--,-.-,-.--,0.00,-.--,-.--,333.26,327.69,2.81,8.48,1.47,2.66,2.02,2.54,43.54,43.25,2.94,06 59.49549347' S,107 33.96944687' E,680.70,0.56,23.07.2024,09:50:26.483,7,OK,GPS,0.91,1.68,1.60,56,500,WIDE,LLZ,Auto:Low Noise+,-.-,-.-,-.-,FIXED,OFF,OFF,25KHZ,3KHZ,-.---,-.---,0,-,0,
1,  I     ,169,23.07.2024,16:49:40.342,110.7000,0.0946,-.----,-.----,-90.90,14.05,22.43,-.--,-.--,-81.1,36.48,-.--,4.74,-.-,----,-.--,-.--,-.-,-.-,-.-,-.-,-.--,-.--,-.--,-.--,-.--,-.--,-.-,-.--,0.00,-.--,-.--,-.--,-.--,-.-,-.--,0.00,-.--,-.--,204.96,171.04,1.70,6.73,1.41,2.19,1.61,2.98,30.85,35.14,1.84,06 59.49553847' S,107 33.96939187' E,680.60,0.58,23.07.2024,09:50:26.983,7,OK,GPS,0.91,1.68,1.60,56,500,WIDE,LLZ,Auto:Low Noise+,-.-,-.-,-.-,FIXED,OFF,OFF,25KHZ,3KHZ,-.---,-.---,0,-,0,
1,  I   M ,170,23.07.2024,16:49:40.842,110.7000,0.0382,-.----,-.----,-90.01,15.73,22.96,-.--,-.--,-70.0,38.70,-.--,4.89,-.-,----,-.--,-.--,-.-,-.-,-.-,-.-,-.--,-.--,-.--,-.--,-.--,-.--,-.-,-.--,0.00,-.--,-.--,-.--,-.--,-.-,-.--,0.00,-.--,-.--,150.37,152.23,2.00,7.16,1.29,1.85,1.57,1.98,28.78,33.88,2.19,06 59.49533136' S,107 33.96927755' E,680.36,-0.04,23.07.2024,09:50:27.483,7,OK,GPS,0.91,1.68,1.60,56,500,WIDE,LLZ,Auto:Low Noise+,-.-,-.-,-.-,FIXED,OFF,OFF,25KHZ,3KHZ,-.---,-.---,0,-,0,
1,  I   M ,171,23.07.2024,16:49:41.342,110.7000,0.0831,-.----,-.----,-90.14,13.95,22.66,-.--,-.--,-84.3,36.61,-.--,5.28,-.-,----,-.--,-.--,-.-,-.-,-.-,-.-,-.--,-.--,-.--,-.--,-.--,-.--,-.-,-.--,0.00,-.--,-.--,-.--,-.--,-.-,-.--,0.00,-.--,-.--,184.09,157.75,1.49,7.48,1.29,1.81,1.94,2.71,38.41,36.52,1.97,06 59.49529136' S,107 33.96920255' E,680.21,-0.24,23.07.2024,09:50:27.983,7,OK,GPS,0.91,1.68,1.60,56,500,WIDE,LLZ,Auto:Low Noise+,-.-,-.-,-.-,FIXED,OFF,OFF,25KHZ,3KHZ,-.---,-.---,0,-,0,
1,  I   M ,172,23.07.2024,16:49:41.841,110.7000,0.0644,-.----,-.----,-90.31,14.21,22.96,-.--,-.--,-84.7,37.17,-.--,5.97,-.-,----,-.--,-.--,-.-,-.-,-.-,-.-,-.--,-.--,-.--,-.--,-.--,-.--,-.-,-.--,0.00,-.--,-.--,-.--,-.--,-.-,-.--,0.00,-.--,-.--,157.57,169.36,1.49,7.28,1.17,2.09,1.37,2.77,32.97,35.97,2.19,06 59.49467346' S,107 33.96939446' E,680.94,1.58,23.07.2024,09:50:28.482,6,OK,GPS,1.07,1.81,1.60,56,500,WIDE,LLZ,Auto:Low Noise+,-.-,-.-,-.-,FIXED,OFF,OFF,25KHZ,3KHZ,-.---,-.---,0,-,0,
1,  I   M ,173,23.07.2024,16:49:42.341,110.7000,0.0687,-.----,-.----,-90.79,14.23,21.64,-.--,-.--,-71.6,35.87,-.--,5.43,-.-,----,-.--,-.--,-.-,-.-,-.-,-.-,-.--,-.--,-.--,-.--,-.--,-.--,-.-,-.--,0.00,-.--,-.--,-.--,-.--,-.-,-.--,0.00,-.--,-.--,180.63,182.92,2.01,8.62,1.92,2.22,1.83,2.49,44.93,43.72,2.22,06 59.49443846' S,107 33.96940946' E,681.09,2.07,23.07.2024,09:50:28.982,6,OK,GPS,1.07,1.81,1.60,56,500,WIDE,LLZ,Auto:Low Noise+,-.-,-.-,-.-,FIXED,OFF,OFF,25KHZ,3KHZ,-.---,-.---,0,-,0,
